/home/tiago/Repositorios/Github/SistemasLineares/Instancias/290.txt;118;73
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/3.txt;3;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/300.txt;139;87
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/4.txt;3;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/5.txt;3;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/10.txt;4;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/100.txt;42;14
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/110.txt;45;27
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/120.txt;61;22
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/130.txt;74;27
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/140.txt;59;27
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/15.txt;5;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/150.txt;88;36
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/160.txt;74;28
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/170.txt;91;38
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/180.txt;71;33
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/190.txt;94;41
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/200.txt;84;44
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/210.txt;95;57
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/220.txt;90;57
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/230.txt;105;60
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/240.txt;123;58
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/250.txt;118;54
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/260.txt;105;71
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/270.txt;147;86
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/280.txt;115;66
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/290.txt;187;61
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/3.txt;2;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/300.txt;136;85
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/4.txt;3;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/5.txt;2;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/10.txt;4;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/100.txt;47;16
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/110.txt;48;23
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/120.txt;65;34
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/130.txt;49;22
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/140.txt;62;29
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/15.txt;4;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/150.txt;58;28
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/160.txt;67;26
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/170.txt;72;35
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/180.txt;89;33
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/190.txt;87;36
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/200.txt;93;41
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/210.txt;99;48
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/220.txt;100;50
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/230.txt;109;65
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/240.txt;102;51
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/250.txt;101;65
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/260.txt;112;79
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/270.txt;106;85
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/280.txt;136;68
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/290.txt;157;63
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/3.txt;3;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/300.txt;156;70
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/4.txt;3;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/5.txt;3;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/10.txt;3;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/100.txt;47;9
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/110.txt;51;26
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/120.txt;60;22
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/130.txt;69;22
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/140.txt;75;29
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/15.txt;7;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/150.txt;61;34
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/160.txt;65;39
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/170.txt;83;27
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/180.txt;85;31
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/190.txt;120;38
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/200.txt;85;41
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/210.txt;121;57
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/220.txt;88;61
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/230.txt;133;63
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/240.txt;99;57
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/250.txt;115;58
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/260.txt;125;69
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/270.txt;122;95
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/280.txt;134;64
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/290.txt;150;78
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/3.txt;3;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/300.txt;127;71
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/4.txt;2;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/5.txt;2;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/10.txt;3;1
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/100.txt;39;15
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/110.txt;47;11
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/120.txt;46;20
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/130.txt;55;22
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/140.txt;70;28
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/15.txt;11;0
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/150.txt;68;24
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/160.txt;80;27
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/170.txt;74;34
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/180.txt;80;31
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/190.txt;94;45
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/200.txt;88;48
/home/tiago/Repositorios/Github/SistemasLineares/Instancias/210.txt;121;50
